ID,Timestamp,Action,Posture Status,Back Angle,Water Intake,Break Taken,Activity,Forward Lean,Shoulder Alignment,Session Status,Game
212,2025-01-23 14:46:00,Aggregated Posture: Slouching,Slouching,174.91,0,1,,0.07,0.0,Running,WhatsApp.exe
213,2025-01-23 14:46:30,Aggregated Posture: Slouching,Slouching,179.92,1,1,,0.09,0.02,Running,LeagueClient.exe
214,2025-01-23 14:47:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,168.83,1,1,,0.08,0.02,Running,WhatsApp.exe
215,2025-01-23 14:47:30,Aggregated Posture: Slouching,Slouching,166.28,0,1,,0.09,0.0,Running,LeagueClient.exe
216,2025-01-23 14:48:00,Aggregated Posture: Good Posture,Good Posture,168.41,0,1,,0.07,0.03,Running,LeagueClient.exe
217,2025-01-23 14:48:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,171.33,1,0,,0.08,0.0,Running,Solitaire.exe
218,2025-01-23 14:49:00,Aggregated Posture: Slouching,Slouching,175.7,0,0,,0.14,0.01,Running,LeagueClient.exe
219,2025-01-23 14:49:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.48,0,0,,0.06,0.01,Running,LeagueClient.exe
220,2025-01-23 14:50:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.65,1,1,,0.14,0.01,Running,WhatsApp.exe
221,2025-01-23 14:50:30,Aggregated Posture: Good Posture,Good Posture,174.91,1,1,,0.08,0.0,Running,Valorant.exe
222,2025-01-23 14:51:00,Aggregated Posture: Good Posture,Good Posture,179.8,0,1,,0.09,0.01,Running,LeagueClient.exe
223,2025-01-23 14:51:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.22,0,1,,0.08,0.02,Running,Valorant.exe
224,2025-01-23 14:52:00,Aggregated Posture: Slouching,Slouching,160.02,1,1,,0.12,0.02,Running,Solitaire.exe
225,2025-01-23 14:52:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,172.59,0,1,,0.12,0.03,Running,WhatsApp.exe
226,2025-01-23 14:53:00,Aggregated Posture: Slouching,Slouching,160.71,1,0,,0.07,0.02,Running,CSGO.exe
227,2025-01-23 14:53:30,Aggregated Posture: Good Posture,Good Posture,177.77,1,1,,0.05,0.02,Running,LeagueClient.exe
228,2025-01-23 14:54:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,170.64,0,0,,0.11,0.01,Running,CSGO.exe
229,2025-01-23 14:54:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.1,1,0,,0.1,0.02,Running,WhatsApp.exe
230,2025-01-23 14:55:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.42,1,0,,0.09,0.02,Running,Valorant.exe
231,2025-01-23 14:55:30,Aggregated Posture: Slouching,Slouching,168.42,1,0,,0.06,0.0,Running,Valorant.exe
232,2025-01-23 14:56:00,Aggregated Posture: Good Posture,Good Posture,172.85,0,1,,0.09,0.0,Running,Solitaire.exe
233,2025-01-23 14:56:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.72,0,1,,0.12,0.01,Running,Solitaire.exe
234,2025-01-23 14:57:00,Aggregated Posture: Good Posture,Good Posture,161.46,1,1,,0.09,0.02,Running,Valorant.exe
235,2025-01-23 14:57:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.52,0,1,,0.07,0.01,Running,Valorant.exe
236,2025-01-23 14:58:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.97,1,0,,0.08,0.02,Running,Solitaire.exe
237,2025-01-23 14:58:30,Aggregated Posture: Slouching,Slouching,166.75,0,0,,0.1,0.03,Running,CSGO.exe
238,2025-01-23 14:59:00,Aggregated Posture: Slouching,Slouching,179.76,1,1,,0.07,0.02,Running,Solitaire.exe
239,2025-01-23 14:59:30,Aggregated Posture: Slouching,Slouching,177.74,0,0,,0.14,0.01,Running,Solitaire.exe
240,2025-01-23 15:00:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,172.88,1,0,,0.08,0.02,Running,Solitaire.exe
241,2025-01-23 15:00:30,Aggregated Posture: Slouching,Slouching,165.23,1,0,,0.08,0.01,Running,Valorant.exe
242,2025-01-23 15:01:00,Aggregated Posture: Good Posture,Good Posture,178.28,0,0,,0.09,0.01,Running,CSGO.exe
243,2025-01-23 15:01:30,Aggregated Posture: Slouching,Slouching,179.3,1,1,,0.06,0.02,Running,CSGO.exe
244,2025-01-23 15:02:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.21,0,0,,0.05,0.01,Running,Solitaire.exe
245,2025-01-23 15:02:30,Aggregated Posture: Slouching,Slouching,164.85,1,1,,0.06,0.0,Running,Valorant.exe
246,2025-01-23 15:03:00,Aggregated Posture: Good Posture,Good Posture,170.0,0,0,,0.14,0.03,Running,Valorant.exe
247,2025-01-23 15:03:30,Aggregated Posture: Good Posture,Good Posture,166.62,1,0,,0.07,0.01,Running,CSGO.exe
248,2025-01-23 15:04:00,Aggregated Posture: Good Posture,Good Posture,165.7,0,0,,0.06,0.01,Running,CSGO.exe
249,2025-01-23 15:04:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.73,0,1,,0.06,0.01,Running,LeagueClient.exe
250,2025-01-23 15:05:00,Aggregated Posture: Good Posture,Good Posture,165.08,1,1,,0.07,0.0,Running,Valorant.exe
251,2025-01-23 15:05:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,168.6,0,1,,0.13,0.02,Running,WhatsApp.exe
252,2025-01-23 15:06:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,173.96,0,1,,0.09,0.01,Running,LeagueClient.exe
253,2025-01-23 15:06:30,Aggregated Posture: Slouching,Slouching,177.41,1,0,,0.11,0.01,Running,CSGO.exe
254,2025-01-23 15:07:00,Aggregated Posture: Good Posture,Good Posture,169.69,0,1,,0.15,0.02,Running,CSGO.exe
255,2025-01-23 15:07:30,Aggregated Posture: Slouching,Slouching,166.21,1,0,,0.07,0.02,Running,Solitaire.exe
256,2025-01-23 15:08:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,162.35,0,1,,0.13,0.01,Running,LeagueClient.exe
257,2025-01-23 15:08:30,Aggregated Posture: Slouching,Slouching,173.72,0,1,,0.11,0.03,Running,Valorant.exe
258,2025-01-23 15:09:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.82,1,0,,0.09,0.0,Running,CSGO.exe
259,2025-01-23 15:09:30,Aggregated Posture: Good Posture,Good Posture,178.0,0,0,,0.14,0.03,Running,LeagueClient.exe
260,2025-01-23 15:10:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.54,1,1,,0.07,0.01,Running,Valorant.exe
261,2025-01-23 15:10:30,Aggregated Posture: Slouching,Slouching,165.57,1,0,,0.14,0.02,Running,Valorant.exe
262,2025-01-23 15:11:00,Aggregated Posture: Good Posture,Good Posture,168.98,0,0,,0.13,0.0,Running,Valorant.exe
263,2025-01-23 15:11:30,Aggregated Posture: Slouching,Slouching,168.86,1,0,,0.14,0.0,Running,LeagueClient.exe
264,2025-01-23 15:12:00,Aggregated Posture: Slouching,Slouching,173.56,1,1,,0.07,0.02,Running,CSGO.exe
265,2025-01-23 15:12:30,Aggregated Posture: Good Posture,Good Posture,162.8,1,1,,0.1,0.01,Running,LeagueClient.exe
266,2025-01-23 15:13:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.35,1,0,,0.14,0.02,Running,Valorant.exe
267,2025-01-23 15:13:30,Aggregated Posture: Slouching,Slouching,163.3,1,0,,0.06,0.01,Running,WhatsApp.exe
268,2025-01-23 15:14:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.54,1,1,,0.1,0.02,Running,LeagueClient.exe
269,2025-01-23 15:14:30,Aggregated Posture: Slouching,Slouching,167.91,1,1,,0.08,0.03,Running,WhatsApp.exe
270,2025-01-23 15:15:00,Aggregated Posture: Slouching,Slouching,176.34,1,0,,0.12,0.01,Running,CSGO.exe
271,2025-01-23 15:15:30,Aggregated Posture: Good Posture,Good Posture,161.21,1,0,,0.05,0.0,Running,CSGO.exe
272,2025-01-23 15:16:00,Aggregated Posture: Slouching,Slouching,175.4,0,1,,0.05,0.01,Running,WhatsApp.exe
273,2025-01-23 15:16:30,Aggregated Posture: Good Posture,Good Posture,167.79,1,0,,0.07,0.02,Running,Valorant.exe
274,2025-01-23 15:17:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,177.82,1,0,,0.15,0.01,Running,WhatsApp.exe
275,2025-01-23 15:17:30,Aggregated Posture: Slouching,Slouching,171.39,0,1,,0.07,0.02,Running,LeagueClient.exe
276,2025-01-23 15:18:00,Aggregated Posture: Slouching,Slouching,163.57,0,0,,0.07,0.01,Running,WhatsApp.exe
277,2025-01-23 15:18:30,Aggregated Posture: Good Posture,Good Posture,175.98,1,1,,0.08,0.01,Running,LeagueClient.exe
278,2025-01-23 15:19:00,Aggregated Posture: Good Posture,Good Posture,179.03,1,0,,0.06,0.0,Running,LeagueClient.exe
279,2025-01-23 15:19:30,Aggregated Posture: Good Posture,Good Posture,161.6,1,0,,0.15,0.02,Running,CSGO.exe
280,2025-01-23 15:20:00,Aggregated Posture: Slouching,Slouching,172.88,1,0,,0.09,0.02,Running,LeagueClient.exe
281,2025-01-23 15:20:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,163.94,1,1,,0.1,0.02,Running,Valorant.exe
282,2025-01-23 15:21:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,167.08,1,1,,0.09,0.0,Running,CSGO.exe
283,2025-01-23 15:21:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.76,0,0,,0.09,0.01,Running,Solitaire.exe
284,2025-01-23 15:22:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,179.93,0,1,,0.1,0.02,Running,WhatsApp.exe
285,2025-01-23 15:22:30,Aggregated Posture: Slouching,Slouching,169.17,1,0,,0.14,0.0,Running,LeagueClient.exe
286,2025-01-23 15:23:00,Aggregated Posture: Slouching,Slouching,163.77,1,0,,0.09,0.02,Running,Solitaire.exe
287,2025-01-23 15:23:30,Aggregated Posture: Good Posture,Good Posture,178.0,0,1,,0.11,0.02,Running,Valorant.exe
288,2025-01-23 15:24:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,162.18,0,0,,0.13,0.02,Running,Solitaire.exe
289,2025-01-23 15:24:30,Aggregated Posture: Slouching,Slouching,162.1,1,1,,0.08,0.01,Running,Solitaire.exe
290,2025-01-23 15:25:00,Aggregated Posture: Slouching,Slouching,172.98,1,0,,0.11,0.01,Running,WhatsApp.exe
291,2025-01-23 15:25:30,Aggregated Posture: Slouching,Slouching,163.85,1,1,,0.09,0.01,Running,Valorant.exe
292,2025-01-23 15:26:00,Aggregated Posture: Slouching,Slouching,163.02,1,0,,0.09,0.02,Running,LeagueClient.exe
293,2025-01-23 15:26:30,Aggregated Posture: Good Posture,Good Posture,174.69,1,0,,0.06,0.02,Running,CSGO.exe
294,2025-01-23 15:27:00,Aggregated Posture: Good Posture,Good Posture,163.46,0,0,,0.12,0.02,Running,Valorant.exe
295,2025-01-23 15:27:30,Aggregated Posture: Good Posture,Good Posture,165.46,0,0,,0.1,0.02,Running,Solitaire.exe
296,2025-01-23 15:28:00,Aggregated Posture: Good Posture,Good Posture,178.79,1,1,,0.07,0.02,Running,WhatsApp.exe
297,2025-01-23 15:28:30,Aggregated Posture: Good Posture,Good Posture,163.42,0,1,,0.09,0.03,Running,LeagueClient.exe
298,2025-01-23 15:29:00,Aggregated Posture: Good Posture,Good Posture,160.52,0,1,,0.09,0.02,Running,Solitaire.exe
299,2025-01-23 15:29:30,Aggregated Posture: Good Posture,Good Posture,169.54,0,0,,0.13,0.02,Running,WhatsApp.exe
300,2025-01-23 15:30:00,Aggregated Posture: Slouching,Slouching,162.89,0,1,,0.14,0.01,Running,Valorant.exe
301,2025-01-23 15:30:30,Aggregated Posture: Slouching,Slouching,164.53,1,1,,0.06,0.02,Running,CSGO.exe
302,2025-01-23 15:31:00,Aggregated Posture: Slouching,Slouching,178.74,1,0,,0.12,0.03,Running,WhatsApp.exe
303,2025-01-23 15:31:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.41,0,0,,0.11,0.03,Running,CSGO.exe
304,2025-01-23 15:32:00,Aggregated Posture: Good Posture,Good Posture,174.26,0,0,,0.06,0.02,Running,LeagueClient.exe
305,2025-01-23 15:32:30,Aggregated Posture: Good Posture,Good Posture,172.93,0,0,,0.07,0.02,Running,LeagueClient.exe
306,2025-01-23 15:33:00,Aggregated Posture: Slouching,Slouching,179.45,0,1,,0.13,0.01,Running,LeagueClient.exe
307,2025-01-23 15:33:30,Aggregated Posture: Good Posture,Good Posture,172.15,0,0,,0.1,0.03,Running,LeagueClient.exe
308,2025-01-23 15:34:00,Aggregated Posture: Good Posture,Good Posture,178.75,1,0,,0.08,0.0,Running,CSGO.exe
309,2025-01-23 15:34:30,Aggregated Posture: Slouching,Slouching,179.82,1,0,,0.06,0.03,Running,Valorant.exe
310,2025-01-23 15:35:00,Aggregated Posture: Slouching,Slouching,174.46,1,0,,0.08,0.02,Running,Valorant.exe
311,2025-01-23 15:35:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.2,0,0,,0.06,0.03,Running,Solitaire.exe
312,2025-01-23 15:36:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.97,0,0,,0.07,0.02,Running,Valorant.exe
313,2025-01-23 15:36:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,171.68,1,1,,0.1,0.02,Running,Solitaire.exe
314,2025-01-23 15:37:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.97,0,0,,0.06,0.02,Running,Solitaire.exe
315,2025-01-23 15:37:30,Aggregated Posture: Good Posture,Good Posture,177.39,1,1,,0.07,0.02,Running,Solitaire.exe
316,2025-01-23 15:38:00,Aggregated Posture: Good Posture,Good Posture,166.29,0,1,,0.14,0.0,Running,Solitaire.exe
317,2025-01-23 15:38:30,Aggregated Posture: Good Posture,Good Posture,160.51,1,1,,0.09,0.01,Running,Solitaire.exe
318,2025-01-23 15:39:00,Aggregated Posture: Slouching,Slouching,171.25,1,1,,0.06,0.02,Running,Valorant.exe
319,2025-01-23 15:39:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.74,0,1,,0.12,0.02,Running,WhatsApp.exe
320,2025-01-23 15:40:00,Aggregated Posture: Slouching,Slouching,179.42,1,1,,0.1,0.01,Running,Solitaire.exe
321,2025-01-23 15:40:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.01,0,0,,0.15,0.01,Running,Solitaire.exe
322,2025-01-23 15:41:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.27,1,0,,0.15,0.03,Running,CSGO.exe
323,2025-01-23 15:41:30,Aggregated Posture: Slouching,Slouching,167.72,1,0,,0.14,0.0,Running,Solitaire.exe
324,2025-01-23 15:42:00,Aggregated Posture: Slouching,Slouching,177.7,0,0,,0.14,0.01,Running,Valorant.exe
325,2025-01-23 15:42:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,168.52,0,1,,0.07,0.01,Running,CSGO.exe
326,2025-01-23 15:43:00,Aggregated Posture: Good Posture,Good Posture,174.12,0,1,,0.13,0.0,Running,Valorant.exe
327,2025-01-23 15:43:30,Aggregated Posture: Good Posture,Good Posture,176.69,0,0,,0.05,0.03,Running,Valorant.exe
328,2025-01-23 15:44:00,Aggregated Posture: Good Posture,Good Posture,164.03,1,1,,0.07,0.01,Running,CSGO.exe
329,2025-01-23 15:44:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.21,1,1,,0.11,0.01,Running,WhatsApp.exe
330,2025-01-23 15:45:00,Aggregated Posture: Good Posture,Good Posture,175.19,1,1,,0.08,0.02,Running,WhatsApp.exe
331,2025-01-23 15:45:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,174.12,0,1,,0.1,0.02,Running,CSGO.exe
332,2025-01-23 15:46:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.12,1,1,,0.07,0.02,Running,Solitaire.exe
333,2025-01-23 15:46:30,Aggregated Posture: Slouching,Slouching,177.1,1,1,,0.1,0.02,Running,Valorant.exe
334,2025-01-23 15:47:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,178.09,0,1,,0.08,0.01,Running,LeagueClient.exe
335,2025-01-23 15:47:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.41,0,1,,0.06,0.02,Running,Solitaire.exe
336,2025-01-23 15:48:00,Aggregated Posture: Good Posture,Good Posture,175.09,0,1,,0.13,0.02,Running,Solitaire.exe
337,2025-01-23 15:48:30,Aggregated Posture: Slouching,Slouching,168.21,0,0,,0.14,0.0,Running,CSGO.exe
338,2025-01-23 15:49:00,Aggregated Posture: Slouching,Slouching,166.37,1,1,,0.06,0.01,Running,WhatsApp.exe
339,2025-01-23 15:49:30,Aggregated Posture: Good Posture,Good Posture,162.12,0,1,,0.14,0.0,Running,WhatsApp.exe
340,2025-01-23 15:50:00,Aggregated Posture: Slouching,Slouching,169.79,1,1,,0.06,0.0,Running,LeagueClient.exe
341,2025-01-23 15:50:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,172.12,0,1,,0.07,0.02,Running,CSGO.exe
342,2025-01-23 15:51:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,164.97,0,1,,0.09,0.02,Running,WhatsApp.exe
343,2025-01-23 15:51:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,172.88,1,0,,0.1,0.02,Running,Solitaire.exe
344,2025-01-23 15:52:00,Aggregated Posture: Good Posture,Good Posture,178.01,1,1,,0.13,0.01,Running,LeagueClient.exe
345,2025-01-23 15:52:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,178.22,1,1,,0.09,0.0,Running,Valorant.exe
346,2025-01-23 15:53:00,Aggregated Posture: Good Posture,Good Posture,172.02,0,0,,0.11,0.01,Running,Valorant.exe
347,2025-01-23 15:53:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,168.72,0,0,,0.13,0.01,Running,Valorant.exe
348,2025-01-23 15:54:00,Aggregated Posture: Slouching,Slouching,167.13,0,1,,0.06,0.01,Running,LeagueClient.exe
349,2025-01-23 15:54:30,Aggregated Posture: Good Posture,Good Posture,174.77,0,1,,0.12,0.02,Running,Valorant.exe
350,2025-01-23 15:55:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,173.94,0,0,,0.08,0.02,Running,CSGO.exe
351,2025-01-23 15:55:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,171.3,1,1,,0.11,0.01,Running,LeagueClient.exe
352,2025-01-23 15:56:00,Aggregated Posture: Good Posture,Good Posture,164.56,1,0,,0.07,0.02,Running,LeagueClient.exe
353,2025-01-23 15:56:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,177.86,1,1,,0.06,0.01,Running,WhatsApp.exe
354,2025-01-23 15:57:00,Aggregated Posture: Good Posture,Good Posture,163.11,1,0,,0.05,0.01,Running,WhatsApp.exe
355,2025-01-23 15:57:30,Aggregated Posture: Good Posture,Good Posture,166.58,1,1,,0.13,0.02,Running,Solitaire.exe
356,2025-01-23 15:58:00,Aggregated Posture: Slouching,Slouching,162.36,1,1,,0.07,0.02,Running,WhatsApp.exe
357,2025-01-23 15:58:30,Aggregated Posture: Slouching,Slouching,179.91,1,0,,0.09,0.0,Running,WhatsApp.exe
358,2025-01-23 15:59:00,Aggregated Posture: Good Posture,Good Posture,164.42,1,0,,0.05,0.03,Running,WhatsApp.exe
359,2025-01-23 15:59:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.02,1,1,,0.08,0.02,Running,CSGO.exe
360,2025-01-23 16:00:00,Aggregated Posture: Good Posture,Good Posture,171.95,1,0,,0.13,0.02,Running,LeagueClient.exe
361,2025-01-23 16:00:30,Aggregated Posture: Slouching,Slouching,162.16,1,0,,0.13,0.01,Running,LeagueClient.exe
362,2025-01-23 16:01:00,Aggregated Posture: Slouching,Slouching,164.59,1,1,,0.11,0.02,Running,CSGO.exe
363,2025-01-23 16:01:30,Aggregated Posture: Slouching,Slouching,179.73,0,1,,0.07,0.01,Running,CSGO.exe
364,2025-01-23 16:02:00,Aggregated Posture: Slouching,Slouching,172.79,0,1,,0.05,0.0,Running,Valorant.exe
365,2025-01-23 16:02:30,Aggregated Posture: Slouching,Slouching,164.94,1,0,,0.06,0.02,Running,CSGO.exe
366,2025-01-23 16:03:00,Aggregated Posture: Slouching,Slouching,169.82,1,0,,0.07,0.0,Running,LeagueClient.exe
367,2025-01-23 16:03:30,Aggregated Posture: Good Posture,Good Posture,160.85,1,0,,0.1,0.01,Running,WhatsApp.exe
368,2025-01-23 16:04:00,Aggregated Posture: Slouching,Slouching,169.02,0,1,,0.09,0.02,Running,Solitaire.exe
369,2025-01-23 16:04:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.92,0,0,,0.1,0.02,Running,WhatsApp.exe
370,2025-01-23 16:05:00,Aggregated Posture: Slouching,Slouching,175.15,1,0,,0.09,0.03,Running,WhatsApp.exe
371,2025-01-23 16:05:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,177.11,0,0,,0.09,0.02,Running,CSGO.exe
372,2025-01-23 16:06:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.21,1,0,,0.11,0.03,Running,LeagueClient.exe
373,2025-01-23 16:06:30,Aggregated Posture: Good Posture,Good Posture,163.48,1,0,,0.12,0.01,Running,Solitaire.exe
374,2025-01-23 16:07:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.54,1,0,,0.13,0.01,Running,Valorant.exe
375,2025-01-23 16:07:30,Aggregated Posture: Good Posture,Good Posture,166.3,1,1,,0.08,0.02,Running,Valorant.exe
376,2025-01-23 16:08:00,Aggregated Posture: Good Posture,Good Posture,171.67,1,1,,0.06,0.02,Running,LeagueClient.exe
377,2025-01-23 16:08:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,174.73,0,1,,0.1,0.02,Running,Solitaire.exe
378,2025-01-23 16:09:00,Aggregated Posture: Good Posture,Good Posture,160.06,0,1,,0.11,0.0,Running,WhatsApp.exe
379,2025-01-23 16:09:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.81,1,1,,0.09,0.0,Running,CSGO.exe
380,2025-01-23 16:10:00,Aggregated Posture: Good Posture,Good Posture,160.3,1,0,,0.09,0.03,Running,Valorant.exe
381,2025-01-23 16:10:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,171.69,1,0,,0.12,0.02,Running,CSGO.exe
382,2025-01-23 16:11:00,Aggregated Posture: Slouching,Slouching,177.76,1,1,,0.07,0.03,Running,LeagueClient.exe
383,2025-01-23 16:11:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,169.38,0,0,,0.13,0.02,Running,Valorant.exe
384,2025-01-23 16:12:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,174.81,0,1,,0.06,0.0,Running,Valorant.exe
385,2025-01-23 16:12:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.06,1,0,,0.12,0.02,Running,CSGO.exe
386,2025-01-23 16:13:00,Aggregated Posture: Good Posture,Good Posture,173.73,0,0,,0.13,0.01,Running,Solitaire.exe
387,2025-01-23 16:13:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,165.28,0,1,,0.12,0.03,Running,LeagueClient.exe
388,2025-01-23 16:14:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,166.32,1,0,,0.08,0.01,Running,WhatsApp.exe
389,2025-01-23 16:14:30,Aggregated Posture: Good Posture,Good Posture,177.01,0,0,,0.1,0.01,Running,CSGO.exe
390,2025-01-23 16:15:00,Aggregated Posture: Good Posture,Good Posture,179.84,0,0,,0.1,0.0,Running,LeagueClient.exe
391,2025-01-23 16:15:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,170.21,0,1,,0.07,0.02,Running,Solitaire.exe
392,2025-01-23 16:16:00,Aggregated Posture: Slouching,Slouching,170.45,1,0,,0.08,0.0,Running,WhatsApp.exe
393,2025-01-23 16:16:30,Aggregated Posture: Slouching,Slouching,173.48,1,0,,0.07,0.03,Running,WhatsApp.exe
394,2025-01-23 16:17:00,Aggregated Posture: Good Posture,Good Posture,172.4,0,1,,0.12,0.03,Running,LeagueClient.exe
395,2025-01-23 16:17:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,179.41,0,1,,0.13,0.03,Running,LeagueClient.exe
396,2025-01-23 16:18:00,Aggregated Posture: Slouching,Slouching,174.99,0,0,,0.11,0.01,Running,LeagueClient.exe
397,2025-01-23 16:18:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,163.86,1,1,,0.06,0.02,Running,WhatsApp.exe
398,2025-01-23 16:19:00,Aggregated Posture: Slouching,Slouching,167.83,1,0,,0.09,0.0,Running,LeagueClient.exe
399,2025-01-23 16:19:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,160.73,0,0,,0.05,0.03,Running,WhatsApp.exe
400,2025-01-23 16:20:00,Aggregated Posture: Slouching,Slouching,161.52,0,1,,0.05,0.0,Running,WhatsApp.exe
401,2025-01-23 16:20:30,Aggregated Posture: Good Posture,Good Posture,168.88,1,0,,0.08,0.0,Running,LeagueClient.exe
402,2025-01-23 16:21:00,Aggregated Posture: Good Posture,Good Posture,177.17,1,0,,0.12,0.01,Running,LeagueClient.exe
403,2025-01-23 16:21:30,Aggregated Posture: Good Posture,Good Posture,169.59,1,0,,0.07,0.0,Running,CSGO.exe
404,2025-01-23 16:22:00,Aggregated Posture: Slouching,Slouching,172.55,1,1,,0.13,0.0,Running,Solitaire.exe
405,2025-01-23 16:22:30,Aggregated Posture: Good Posture,Good Posture,171.0,1,1,,0.09,0.02,Running,LeagueClient.exe
406,2025-01-23 16:23:00,Aggregated Posture: Slouching,Slouching,160.21,1,0,,0.06,0.02,Running,LeagueClient.exe
407,2025-01-23 16:23:30,Aggregated Posture: Slouching,Slouching,168.38,0,0,,0.12,0.02,Running,Valorant.exe
408,2025-01-23 16:24:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,172.85,0,1,,0.14,0.01,Running,WhatsApp.exe
409,2025-01-23 16:24:30,Aggregated Posture: Slouching,Slouching,169.61,1,0,,0.14,0.02,Running,LeagueClient.exe
410,2025-01-23 16:25:00,Aggregated Posture: Good Posture,Good Posture,164.22,0,0,,0.12,0.02,Running,LeagueClient.exe
411,2025-01-23 16:25:30,Aggregated Posture: Good Posture,Good Posture,167.64,0,1,,0.05,0.02,Running,LeagueClient.exe
412,2025-01-23 16:26:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,174.88,1,1,,0.11,0.02,Running,Solitaire.exe
413,2025-01-23 16:26:30,Aggregated Posture: Slouching,Slouching,161.06,0,1,,0.09,0.02,Running,Solitaire.exe
414,2025-01-23 16:27:00,Aggregated Posture: Forward Head Posture,Forward Head Posture,161.65,1,1,,0.09,0.0,Running,Solitaire.exe
415,2025-01-23 16:27:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,176.01,1,1,,0.1,0.03,Running,Valorant.exe
416,2025-01-23 16:28:00,Aggregated Posture: Good Posture,Good Posture,173.85,1,1,,0.13,0.02,Running,WhatsApp.exe
417,2025-01-23 16:28:30,Aggregated Posture: Slouching,Slouching,167.2,0,0,,0.07,0.02,Running,LeagueClient.exe
418,2025-01-23 16:29:00,Aggregated Posture: Good Posture,Good Posture,167.47,1,1,,0.1,0.01,Running,WhatsApp.exe
419,2025-01-23 16:29:30,Aggregated Posture: Forward Head Posture,Forward Head Posture,175.28,1,0,,0.13,0.02,Running,LeagueClient.exe
420,2025-01-23 16:30:00,Aggregated Posture: Slouching,Slouching,165.36,0,0,,0.09,0.03,Running,WhatsApp.exe
